Unique ID,Name,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
167648,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2011,12/1/10,20.44
643614,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Winter 2018-19,12/1/18,19.26
667645,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2020,1/1/20,15.54
167650,Nitrogen dioxide (NO2),CD,212,Williamsbridge and Baychester (CD12),Annual Average 2011,12/1/10,20.59
667657,Nitrogen dioxide (NO2),CD,212,Williamsbridge and Baychester (CD12),Annual Average 2020,1/1/20,16.48
643620,Nitrogen dioxide (NO2),CD,212,Williamsbridge and Baychester (CD12),Winter 2018-19,12/1/18,18.66
213453,Nitrogen dioxide (NO2),CD,412,Jamaica and Hollis (CD12),Summer 2014,6/1/14,13.55
212423,Nitrogen dioxide (NO2),UHF42,201,Greenpoint,Summer 2014,6/1/14,17.27
643341,Nitrogen dioxide (NO2),UHF42,201,Greenpoint,Winter 2018-19,12/1/18,26.69
667099,Nitrogen dioxide (NO2),UHF42,201,Greenpoint,Annual Average 2020,1/1/20,19.63
176593,Nitrogen dioxide (NO2),UHF42,101,Kingsbridge - Riverdale,Annual Average 2011,12/1/10,20.79
172679,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Annual Average 2011,12/1/10,14.86
336519,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/1/14,26.39
175890,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Summer 2009,6/1/09,22.28
740901,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Annual Average 2021,1/1/21,16.03
336504,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Winter 2014-15,12/1/14,25.56
602730,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2018,6/1/18,14.02
549787,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2017,6/1/17,15.17
175386,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Winter 2011-12,12/1/11,24.12
741135,Nitrogen dioxide (NO2),CD,104,Clinton and Chelsea (CD4),Annual Average 2021,1/1/21,22.28
741141,Nitrogen dioxide (NO2),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,1/1/21,22.13
165874,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Winter 2010-11,12/1/10,30.22
171625,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Winter 2009-10,12/1/09,17.87
549795,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Winter 2016-17,12/1/16,24.33
667125,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Summer 2020,6/1/20,11.77
175377,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2011-12,12/1/11,23.32
549850,Nitrogen dioxide (NO2),UHF42,403,Flushing - Clearview,Summer 2017,6/1/17,13.95
166641,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Summer 2009,6/1/09,23.88
336736,Nitrogen dioxide (NO2),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2015,1/1/15,29.29
667549,Nitrogen dioxide (NO2),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2020,1/1/20,22.65
667633,Nitrogen dioxide (NO2),CD,208,Riverdale and Fieldston (CD8),Annual Average 2020,1/1/20,15.83
667123,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Annual Average 2020,1/1/20,16.77
667069,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Annual Average 2020,1/1/20,16.98
667081,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Annual Average 2020,1/1/20,18.5
667237,Nitrogen dioxide (NO2),UHF42,403,Flushing - Clearview,Annual Average 2020,1/1/20,15.59
212438,Nitrogen dioxide (NO2),UHF42,305,Upper East Side,Summer 2014,6/1/14,23.49
171659,Nitrogen dioxide (NO2),UHF34,503504,Southern SI,Winter 2010-11,12/1/10,21.82
550000,Nitrogen dioxide (NO2),CD,104,Clinton and Chelsea (CD4),Summer 2017,6/1/17,23.8
165815,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Winter 2009-10,12/1/09,26.34
165933,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Winter 2011-12,12/1/11,25.3
667623,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Summer 2020,6/1/20,14.19
175353,Nitrogen dioxide (NO2),UHF42,303,East Harlem,Winter 2010-11,12/1/10,32.92
175899,Nitrogen dioxide (NO2),UHF42,303,East Harlem,Summer 2009,6/1/09,26.42
740955,Nitrogen dioxide (NO2),UHF42,303,East Harlem,Annual Average 2021,1/1/21,18.28
172589,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Annual Average 2009,12/1/08,25.14
172657,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Annual Average 2011,12/1/10,23.56
336646,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Annual Average 2015,1/1/15,19.72
667369,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Annual Average 2020,1/1/20,16.07
740919,Nitrogen dioxide (NO2),UHF42,202,Downtown - Heights - Slope,Annual Average 2021,1/1/21,18.78
175912,Nitrogen dioxide (NO2),UHF42,406,Fresh Meadows,Summer 2009,6/1/09,19.35
175366,Nitrogen dioxide (NO2),UHF42,406,Fresh Meadows,Winter 2010-11,12/1/10,29.4
176710,Nitrogen dioxide (NO2),UHF42,406,Fresh Meadows,Annual Average 2013,12/1/12,19.03
550040,Nitrogen dioxide (NO2),CD,205,Fordham and University Heights (CD5),Annual Average 2017,1/1/17,21.96
741138,Nitrogen dioxide (NO2),CD,105,Midtown (CD5),Annual Average 2021,1/1/21,25.23
171603,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Winter 2009-10,12/1/09,28.06
549916,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Summer 2017,6/1/17,13.75
602859,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Summer 2018,6/1/18,12.34
667371,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Summer 2020,6/1/20,10.66
549955,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Summer 2017,6/1/17,13.34
549763,Nitrogen dioxide (NO2),UHF42,102,Northeast Bronx,Summer 2017,6/1/17,14.37
602706,Nitrogen dioxide (NO2),UHF42,102,Northeast Bronx,Summer 2018,6/1/18,13.05
175394,Nitrogen dioxide (NO2),UHF42,302,Central Harlem - Morningside Heights,Winter 2011-12,12/1/11,28.09
212561,Nitrogen dioxide (NO2),UHF42,302,Central Harlem - Morningside Heights,Annual Average 2014,12/1/13,23.86
171637,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Winter 2010-11,12/1/10,30.47
172725,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Annual Average 2013,12/1/12,20.57
172079,Nitrogen dioxide (NO2),UHF34,207,East Flatbush - Flatbush,Summer 2009,6/1/09,21.39
741090,Nitrogen dioxide (NO2),UHF34,407,Southwest Queens,Annual Average 2021,1/1/21,15.1
336769,Nitrogen dioxide (NO2),CD,205,Fordham and University Heights (CD5),Annual Average 2015,1/1/15,22.7
212449,Nitrogen dioxide (NO2),UHF42,406,Fresh Meadows,Summer 2014,6/1/14,14.13
643419,Nitrogen dioxide (NO2),UHF42,406,Fresh Meadows,Winter 2018-19,12/1/18,20.31
602982,Nitrogen dioxide (NO2),CD,205,Fordham and University Heights (CD5),Summer 2018,6/1/18,15.93
176532,Nitrogen dioxide (NO2),UHF42,306,Chelsea - Clinton,Annual Average 2009,12/1/08,39.87
175352,Nitrogen dioxide (NO2),UHF42,302,Central Harlem - Morningside Heights,Winter 2010-11,12/1/10,33.16
549818,Nitrogen dioxide (NO2),UHF42,302,Central Harlem - Morningside Heights,Annual Average 2017,1/1/17,22.64
175902,Nitrogen dioxide (NO2),UHF42,306,Chelsea - Clinton,Summer 2009,6/1/09,37.13
336561,Nitrogen dioxide (NO2),UHF42,306,Chelsea - Clinton,Winter 2014-15,12/1/14,32.14
667597,Nitrogen dioxide (NO2),CD,202,Hunts Point and Longwood (CD2),Annual Average 2020,1/1/20,18.77
167522,Nitrogen dioxide (NO2),CD,202,Hunts Point and Longwood (CD2),Annual Average 2009,12/1/08,26.09
167510,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Annual Average 2009,12/1/08,34.83
167628,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Annual Average 2011,12/1/10,32.3
643554,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Winter 2018-19,12/1/18,27.38
167683,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Annual Average 2011,12/1/10,20.48
176521,Nitrogen dioxide (NO2),UHF42,206,Borough Park,Annual Average 2009,12/1/08,24.79
176605,Nitrogen dioxide (NO2),UHF42,206,Borough Park,Annual Average 2011,12/1/10,23.32
212421,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Summer 2014,6/1/14,18.26
336505,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Annual Average 2015,1/1/15,22.28
643335,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Winter 2018-19,12/1/18,23.89
336526,Nitrogen dioxide (NO2),UHF42,206,Borough Park,Annual Average 2015,1/1/15,19.74
643356,Nitrogen dioxide (NO2),UHF42,206,Borough Park,Winter 2018-19,12/1/18,21.76
176608,Nitrogen dioxide (NO2),UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2011,12/1/10,21.62
212431,Nitrogen dioxide (NO2),UHF42,209,Bensonhurst - Bay Ridge,Summer 2014,6/1/14,13.79
336538,Nitrogen dioxide (NO2),UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2015,1/1/15,17.08
643368,Nitrogen dioxide (NO2),UHF42,210,Coney Island - Sheepshead Bay,Winter 2018-19,12/1/18,18.52
336598,Nitrogen dioxide (NO2),UHF42,409,Southeast Queens,Annual Average 2015,1/1/15,17.16
336481,Nitrogen dioxide (NO2),Borough,3,Manhattan,Annual Average 2015,1/1/15,25.18
667039,Nitrogen dioxide (NO2),Borough,3,Manhattan,Annual Average 2020,1/1/20,20.54
336669,Nitrogen dioxide (NO2),UHF34,303,East Harlem,Winter 2014-15,12/1/14,26.96
171645,Nitrogen dioxide (NO2),UHF34,304,Upper West Side,Winter 2010-11,12/1/10,33.65
667419,Nitrogen dioxide (NO2),UHF34,304,Upper West Side,Summer 2020,6/1/20,15.07
213456,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Summer 2014,6/1/14,12.52
667855,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Annual Average 2020,1/1/20,13.68
643719,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Winter 2018-19,12/1/18,19.48
213457,Nitrogen dioxide (NO2),CD,502,South Beach and Willowbrook (CD2),Summer 2014,6/1/14,9.15
550027,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Summer 2017,6/1/17,16.98
550029,Nitrogen dioxide (NO2),CD,201,Mott Haven and Melrose (CD1),Winter 2016-17,12/1/16,27.5
165929,Nitrogen dioxide (NO2),CD,202,Hunts Point and Longwood (CD2),Winter 2011-12,12/1/11,24.95
667521,Nitrogen dioxide (NO2),CD,101,Financial District (CD1),Summer 2020,6/1/20,16.72
602934,Nitrogen dioxide (NO2),CD,101,Financial District (CD1),Summer 2018,6/1/18,21.99
165917,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Winter 2011-12,12/1/11,31.62
165799,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Winter 2009-10,12/1/09,33.64
602937,Nitrogen dioxide (NO2),CD,102,Greenwich Village and Soho (CD2),Summer 2018,6/1/18,21.54
550120,Nitrogen dioxide (NO2),CD,402,Woodside and Sunnyside (CD2),Summer 2017,6/1/17,15.92
550122,Nitrogen dioxide (NO2),CD,402,Woodside and Sunnyside (CD2),Winter 2016-17,12/1/16,26.54
550063,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Summer 2017,6/1/17,16.3
550065,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Winter 2016-17,12/1/16,26.77
176713,Nitrogen dioxide (NO2),UHF42,409,Southeast Queens,Annual Average 2013,12/1/12,16.8
741003,Nitrogen dioxide (NO2),UHF42,409,Southeast Queens,Annual Average 2021,1/1/21,14.25
179345,Nitrogen dioxide (NO2),Borough,3,Manhattan,Summer 2009,6/1/09,30.87
336483,Nitrogen dioxide (NO2),Borough,3,Manhattan,Winter 2014-15,12/1/14,28.69
213633,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Annual Average 2014,12/1/13,17.12
667857,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Summer 2020,6/1/20,9.18
213634,Nitrogen dioxide (NO2),CD,502,South Beach and Willowbrook (CD2),Annual Average 2014,12/1/13,13.98
550064,Nitrogen dioxide (NO2),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2017,1/1/17,21.15
167801,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Annual Average 2013,12/1/12,17.64
173129,Fine particles (PM 2.5),UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2009-10,12/1/09,10.3
669692,Fine particles (PM 2.5),UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2020,6/1/20,6.98
212069,Fine particles (PM 2.5),UHF34,204,East New York,Annual Average 2014,12/1/13,9.04
547517,Fine particles (PM 2.5),UHF34,204,East New York,Winter 2016-17,12/1/16,8.11
173125,Fine particles (PM 2.5),UHF34,103,Fordham - Bronx Pk,Winter 2009-10,12/1/09,11.4
547502,Fine particles (PM 2.5),UHF34,103,Fordham - Bronx Pk,Winter 2016-17,12/1/16,8.09
173126,Fine particles (PM 2.5),UHF34,104,Pelham - Throgs Neck,Winter 2009-10,12/1/09,10.14
177781,Fine particles (PM 2.5),UHF42,206,Borough Park,Summer 2009,6/1/09,10.77
547637,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Winter 2016-17,12/1/16,8.98
605931,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Summer 2018,6/1/18,9.41
547730,Fine particles (PM 2.5),CD,402,Woodside and Sunnyside (CD2),Winter 2016-17,12/1/16,9.36
605895,Fine particles (PM 2.5),CD,101,Financial District (CD1),Summer 2018,6/1/18,10.11
168572,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Winter 2011-12,12/1/11,11.18
168454,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Winter 2009-10,12/1/09,11.47
605898,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Summer 2018,6/1/18,10.01
168627,Fine particles (PM 2.5),CD,501,St. George and Stapleton (CD1),Winter 2011-12,12/1/11,8.39
214164,Fine particles (PM 2.5),CD,501,St. George and Stapleton (CD1),Annual Average 2014,12/1/13,8.61
176606,Nitrogen dioxide (NO2),UHF42,207,East Flatbush - Flatbush,Annual Average 2011,12/1/10,23.56
212429,Nitrogen dioxide (NO2),UHF42,207,East Flatbush - Flatbush,Summer 2014,6/1/14,15.06
212430,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Summer 2014,6/1/14,11.12
643362,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Winter 2018-19,12/1/18,18.66
176543,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Annual Average 2009,12/1/08,22.93
176627,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Annual Average 2011,12/1/10,22.21
643422,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Winter 2018-19,12/1/18,20.41
171643,Nitrogen dioxide (NO2),UHF34,302,Central Harlem - Morningside Heights,Winter 2010-11,12/1/10,33.16
165930,Nitrogen dioxide (NO2),CD,203,Morrisania and Crotona (CD3),Winter 2011-12,12/1/11,25.6
213591,Nitrogen dioxide (NO2),CD,203,Morrisania and Crotona (CD3),Annual Average 2014,12/1/13,21.57
602976,Nitrogen dioxide (NO2),CD,203,Morrisania and Crotona (CD3),Summer 2018,6/1/18,14.92
667605,Nitrogen dioxide (NO2),CD,203,Morrisania and Crotona (CD3),Summer 2020,6/1/20,13.96
550038,Nitrogen dioxide (NO2),CD,204,Highbridge and Concourse (CD4),Winter 2016-17,12/1/16,28.05
213579,Nitrogen dioxide (NO2),CD,103,Lower East Side and Chinatown (CD3),Annual Average 2014,12/1/13,25.72
667533,Nitrogen dioxide (NO2),CD,103,Lower East Side and Chinatown (CD3),Summer 2020,6/1/20,14.09
176711,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Annual Average 2013,12/1/12,19.65
175914,Nitrogen dioxide (NO2),UHF42,408,Jamaica,Summer 2009,6/1/09,18.49
176701,Nitrogen dioxide (NO2),UHF42,307,Gramercy Park - Murray Hill,Annual Average 2013,12/1/12,36.08
175357,Nitrogen dioxide (NO2),UHF42,307,Gramercy Park - Murray Hill,Winter 2010-11,12/1/10,42.24
336564,Nitrogen dioxide (NO2),UHF42,307,Gramercy Park - Murray Hill,Winter 2014-15,12/1/14,33.9
549833,Nitrogen dioxide (NO2),UHF42,307,Gramercy Park - Murray Hill,Annual Average 2017,1/1/17,30.31
740970,Nitrogen dioxide (NO2),UHF42,308,Greenwich Village - SoHo,Annual Average 2021,1/1/21,21.3
167785,Nitrogen dioxide (NO2),CD,317,East Flatbush (CD17),Annual Average 2013,12/1/12,20.69
166665,Nitrogen dioxide (NO2),CD,318,Flatlands and Canarsie (CD18),Summer 2009,6/1/09,15.52
605802,Fine particles (PM 2.5),UHF34,201,Greenpoint,Summer 2018,6/1/18,9.85
547506,Fine particles (PM 2.5),UHF34,201,Greenpoint,Summer 2017,6/1/17,10.79
669698,Fine particles (PM 2.5),UHF34,201,Greenpoint,Summer 2020,6/1/20,7.95
547509,Fine particles (PM 2.5),UHF34,202,Downtown - Heights - Slope,Summer 2017,6/1/17,10.12
173211,Fine particles (PM 2.5),UHF34,402,West Queens,Winter 2011-12,12/1/11,9.57
605850,Fine particles (PM 2.5),UHF34,402,West Queens,Summer 2018,6/1/18,8.89
547496,Fine particles (PM 2.5),UHF34,101,Kingsbridge - Riverdale,Winter 2016-17,12/1/16,7.91
173192,Fine particles (PM 2.5),UHF34,102,Northeast Bronx,Winter 2011-12,12/1/11,8.94
547499,Fine particles (PM 2.5),UHF34,102,Northeast Bronx,Winter 2016-17,12/1/16,8.14
605793,Fine particles (PM 2.5),UHF34,102,Northeast Bronx,Summer 2018,6/1/18,8.33
177229,Fine particles (PM 2.5),UHF42,107,Hunts Point - Mott Haven,Winter 2010-11,12/1/10,12.41
742182,Fine particles (PM 2.5),UHF42,107,Hunts Point - Mott Haven,Annual Average 2021,1/1/21,6.98
168467,Fine particles (PM 2.5),CD,203,Morrisania and Crotona (CD3),Winter 2009-10,12/1/09,11.65
168585,Fine particles (PM 2.5),CD,203,Morrisania and Crotona (CD3),Winter 2011-12,12/1/11,10.72
605937,Fine particles (PM 2.5),CD,203,Morrisania and Crotona (CD3),Summer 2018,6/1/18,8.84
214123,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Annual Average 2014,12/1/13,9.99
547646,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Winter 2016-17,12/1/16,8.66
547644,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Summer 2017,6/1/17,10.22
168573,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Winter 2011-12,12/1/11,10.32
214110,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Annual Average 2014,12/1/13,10.31
547607,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Winter 2016-17,12/1/16,8.55
669599,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Summer 2020,6/1/20,7.93
168498,Fine particles (PM 2.5),CD,404,Elmhurst and Corona (CD4),Winter 2009-10,12/1/09,9.89
606030,Fine particles (PM 2.5),CD,404,Elmhurst and Corona (CD4),Summer 2018,6/1/18,8.53
169293,Fine particles (PM 2.5),CD,203,Morrisania and Crotona (CD3),Summer 2009,6/1/09,11.02
168526,Fine particles (PM 2.5),CD,203,Morrisania and Crotona (CD3),Winter 2010-11,12/1/10,14.29
170402,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Annual Average 2013,12/1/12,9.9
669818,Fine particles (PM 2.5),UHF42,107,Hunts Point - Mott Haven,Summer 2020,6/1/20,7.52
669851,Fine particles (PM 2.5),Borough,1,Bronx,Summer 2020,6/1/20,7.24
547355,Fine particles (PM 2.5),Borough,1,Bronx,Winter 2016-17,12/1/16,8.3
179499,Fine particles (PM 2.5),Borough,2,Brooklyn,Winter 2009-10,12/1/09,9.97
669848,Fine particles (PM 2.5),Borough,2,Brooklyn,Summer 2020,6/1/20,6.94
177194,Fine particles (PM 2.5),UHF42,207,East Flatbush - Flatbush,Winter 2009-10,12/1/09,10.26
212933,Fine particles (PM 2.5),UHF42,207,East Flatbush - Flatbush,Annual Average 2014,12/1/13,8.97
547412,Fine particles (PM 2.5),UHF42,208,Canarsie - Flatlands,Winter 2016-17,12/1/16,7.61
605736,Fine particles (PM 2.5),UHF42,307,Gramercy Park - Murray Hill,Summer 2018,6/1/18,11.64
547443,Fine particles (PM 2.5),UHF42,308,Greenwich Village - SoHo,Summer 2017,6/1/17,10.66
168493,Fine particles (PM 2.5),CD,317,East Flatbush (CD17),Winter 2009-10,12/1/09,10.34
168611,Fine particles (PM 2.5),CD,317,East Flatbush (CD17),Winter 2011-12,12/1/11,9.33
669930,Fine particles (PM 2.5),CD,317,East Flatbush (CD17),Summer 2020,6/1/20,6.81
168494,Fine particles (PM 2.5),CD,318,Flatlands and Canarsie (CD18),Winter 2009-10,12/1/09,9.41
336544,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Annual Average 2015,1/1/15,21.14
643374,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Winter 2018-19,12/1/18,22.24
667285,Nitrogen dioxide (NO2),UHF42,501,Port Richmond,Annual Average 2020,1/1/20,14.15
336574,Nitrogen dioxide (NO2),UHF42,401,Long Island City - Astoria,Annual Average 2015,1/1/15,21.39
667563,Nitrogen dioxide (NO2),CD,108,Upper East Side (CD8),Summer 2020,6/1/20,16.39
550020,Nitrogen dioxide (NO2),CD,110,Central Harlem (CD10),Winter 2016-17,12/1/16,28.69
602961,Nitrogen dioxide (NO2),CD,110,Central Harlem (CD10),Summer 2018,6/1/18,16.91
213588,Nitrogen dioxide (NO2),CD,112,Washington Heights and Inwood (CD12),Annual Average 2014,12/1/13,20.6
550024,Nitrogen dioxide (NO2),CD,112,Washington Heights and Inwood (CD12),Summer 2017,6/1/17,16.22
165949,Nitrogen dioxide (NO2),CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2011-12,12/1/11,22.8
550090,Nitrogen dioxide (NO2),CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2017,6/1/17,13.52
550092,Nitrogen dioxide (NO2),CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2016-17,12/1/16,23.91
165937,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Winter 2011-12,12/1/11,21.43
165819,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Winter 2009-10,12/1/09,22.79
213600,Nitrogen dioxide (NO2),CD,212,Williamsbridge and Baychester (CD12),Annual Average 2014,12/1/13,18.34
550144,Nitrogen dioxide (NO2),CD,410,South Ozone Park and Howard Beach (CD10),Summer 2017,6/1/17,12.78
213630,Nitrogen dioxide (NO2),CD,412,Jamaica and Hollis (CD12),Annual Average 2014,12/1/13,18.89
550152,Nitrogen dioxide (NO2),CD,412,Jamaica and Hollis (CD12),Winter 2016-17,12/1/16,24.97
166645,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Summer 2009,6/1/09,17.24
165878,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Winter 2010-11,12/1/10,26.39
167766,Nitrogen dioxide (NO2),CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2013,12/1/12,17.44
550145,Nitrogen dioxide (NO2),CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2017,1/1/17,17.42
167798,Nitrogen dioxide (NO2),CD,412,Jamaica and Hollis (CD12),Annual Average 2013,12/1/12,19.07
